id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
841,00841 SP 2,44:34.3,44:35.7,1.38s,xong mình thấy là ôi cái này mới quá,xong mình thấy là ôi cái này mới quá,9,9,9,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh bị sai,True
842,00842 SP 2,44:36.3,44:36.8,0.44s,mình làm thôi,mình làm thôi,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
843,00843 SP 2,44:37.6,44:38.6,0.98s,nhưng như vậy là mình fix á,nhưng như vậy là mình fix ạ,7,7,6,1,0,0,1,0.14285714285714285,False,"[{""reference"": ""á"", ""hypothesis"": ""ạ"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],[],lỗi asr,True
844,00844 SP 2,44:39.8,44:40.9,1.04s,mình fix ở chỗ là,mình fix ở chỗ là,5,5,5,0,0,0,0,0.0,True,[],[],[],,False
845,00845 SP 2,44:41.2,44:43.1,1.92s,có một mình tôi mới cái mới của tôi luôn đúng,có một mình tôi mới cái mới của tôi luôn đúng,11,11,11,0,0,0,0,0.0,True,[],[],[],,False
846,00846 SP 2,44:43.8,44:45.1,1.36s,đó là mình fix mindset rồi đó,đó là làm mình fix mindset rồi đó,7,8,7,0,0,1,1,0.14285714285714285,False,[],[],"[{""reference"": """", ""hypothesis"": ""làm"", ""reference_position"": [2, 2], ""hypothesis_position"": [2, 3], ""type"": ""insertion""}]",,False
847,00847 SP 2,44:45.5,44:48.1,2.66s,chứ không phải mình nghĩ là mình làm mới là mình mình mình cải tiến đâu nha,chứ không phải mình nghĩ là mình làm mới là mình cải tiến đâu nha,17,15,15,0,2,0,2,0.11764705882352941,False,[],"[{""reference"": ""mình mình"", ""hypothesis"": """", ""reference_position"": [11, 13], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}]",[],,False
848,00848 SP 2,44:48.8,44:51.5,2.76s,trong quá trình mình làm mới mà mình không mình bất chấp những yếu tố khác,trong quá trình mình làm mới mà mình bất chấp những yếu tố khác,16,14,14,0,2,0,2,0.125,False,[],"[{""reference"": ""không mình"", ""hypothesis"": """", ""reference_position"": [8, 10], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}]",[],asr sai,True
849,00849 SP 2,44:52.8,44:56.0,3.19s,về tính thực tiễn tính khả thi tính tác động,về tính thực tiễn tính khả thi tinh tác động,10,10,9,1,0,0,1,0.1,False,"[{""reference"": ""tính"", ""hypothesis"": ""tinh"", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh sai,True
850,00850 SP 2,44:56.5,44:59.8,3.26s,tính tất tần tật tất cả những điều khác thì rõ ràng tính lịch sử nữa,tính tất cả thực hiện cái điều khác thì rõ ràng là tính lịch sử nữa,16,16,11,4,1,1,6,0.375,False,"[{""reference"": ""tần tật tất cả"", ""hypothesis"": ""cả thực hiện cái"", ""reference_position"": [2, 6], ""hypothesis_position"": [2, 6], ""type"": ""substitution""}]","[{""reference"": ""những"", ""hypothesis"": """", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""là"", ""reference_position"": [12, 12], ""hypothesis_position"": [11, 12], ""type"": ""insertion""}]",asr sai,True
851,00851 SP 2,45:00.5,45:04.9,4.36s,tính kế thừa nữa nếu mình bỏ hết tất cả những yếu tố đi mình chỉ quan tâm tới cái mới mà mình nghĩ thôi,tính kế thường nữa nếu mình bỏ hết tất cả những yếu tố đó đi mình chỉ quan tâm tới cái mới mà mình nghĩ thôi,25,26,24,1,0,1,2,0.08,False,"[{""reference"": ""thừa"", ""hypothesis"": ""thường"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""đó"", ""reference_position"": [13, 13], ""hypothesis_position"": [13, 14], ""type"": ""insertion""}]",,False
852,00852 SP 2,45:05.2,45:06.2,0.96s,thì có thể là mình đã fail,thì có thể là mình đã fail,7,7,7,0,0,0,0,0.0,True,[],[],[],asr sai,True
853,00853 SP 2,45:06.6,45:06.9,0.28s,đúng không,ủa,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""đúng"", ""hypothesis"": ""ủa"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""không"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],qwen tinh chỉnh sai,True
854,00854 SP 2,45:07.5,45:08.9,1.46s,nên là khi,nên là khi,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
855,00855 SP 2,45:09.6,45:10.8,1.24s,ví dụ anh là một người,ví dụ anh là một người,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
856,00856 SP 2,45:11.2,45:16.6,5.38s,anh dùng từ là khá là innovate nhưng mà bản thân khi mà anh initiate mình tạo ra một cái sản phẩm mới anh cũng sẽ tìm cách,anh dùng từ là khá là innovative nhưng mà bản thân khi mà anh initiate mình tạo ra một cái sản phẩm mới anh cũng sẽ tìm cách,28,28,27,1,0,0,1,0.03571428571428571,False,"[{""reference"": ""innovate"", ""hypothesis"": ""innovative"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],[],,False
857,00857 SP 2,45:17.4,45:20.7,3.30s,hỏi đáp trao đổi và anh cũng có những cuộc gặp cà phê bạn bè,hỏi đáp trao đổi và anh cũng có những cuộc gặp cà phê bạn bè,15,15,15,0,0,0,0,0.0,True,[],[],[],,False
858,00858 SP 2,45:21.1,45:23.6,2.46s,ngẫu hứng thôi anh thử chia sẻ một cái idea để mọi người,ngậu hứng thôi anh thử chia sẻ một cái đi để mọi người,13,13,11,2,0,0,2,0.15384615384615385,False,"[{""reference"": ""ngẫu"", ""hypothesis"": ""ngậu"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""idea"", ""hypothesis"": ""đi"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],[],,True
859,00859 SP 2,45:24.3,45:29.4,5.08s,cho anh thêm góp ý cho anh thêm góc nhìn có thể là một người trong lĩnh vực hoặc một người ngoài lãnh vực ở có những góc nhìn khác nhau,cho anh thêm góc ý cho anh đem góc nhìn có thể là một người trong lĩnh vực một người ngoài hành quốc vật có những góc nhiệm khác nhau,31,30,24,6,1,0,7,0.22580645161290322,False,"[{""reference"": ""góp"", ""hypothesis"": ""góc"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}, {""reference"": ""thêm"", ""hypothesis"": ""đem"", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}, {""reference"": ""lãnh vực ở"", ""hypothesis"": ""hành quốc vật"", ""reference_position"": [22, 25], ""hypothesis_position"": [21, 24], ""type"": ""substitution""}, {""reference"": ""nhìn"", ""hypothesis"": ""nhiệm"", ""reference_position"": [28, 29], ""hypothesis_position"": [27, 28], ""type"": ""substitution""}]","[{""reference"": ""hoặc"", ""hypothesis"": """", ""reference_position"": [18, 19], ""hypothesis_position"": [18, 18], ""type"": ""deletion""}]",[],,False
860,00860 SP 2,45:29.8,45:32.3,2.54s,thì anh nhớ là thỉnh thoảnh có những cái cuộc cà phê,thì anh nhớ là thỉnh thoảng có những cái cuộc cà phê,12,12,11,1,0,0,1,0.08333333333333333,False,"[{""reference"": ""thoảnh"", ""hypothesis"": ""thoảng"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],,False
861,00861 SP 2,45:32.6,45:35.3,2.70s,ngẫu hứng anh em mình anh cũng đưa một vài cái sự hướng đúng không,ngẫu hứng anh em mình anh cũng đưa một vài ý tưởng đúng không,15,14,12,2,1,0,3,0.2,False,"[{""reference"": ""cái sự"", ""hypothesis"": ""ý tưởng"", ""reference_position"": [10, 12], ""hypothesis_position"": [10, 12], ""type"": ""substitution""}]","[{""reference"": ""hướng"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],thiếu backchannel,True
862,00862 SP 2,45:35.7,45:38.4,2.66s,để anh nghe để xem góc nhìn của mọi người trong ngành mà mọi người nói như sao,để anh nghe để xem góc nhìn của mọi người trong ngành mọi người nói như thế nào đó,18,19,16,1,1,2,4,0.2222222222222222,False,"[{""reference"": ""sao"", ""hypothesis"": ""đó"", ""reference_position"": [17, 18], ""hypothesis_position"": [18, 19], ""type"": ""substitution""}]","[{""reference"": ""mà"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""thế nào"", ""reference_position"": [17, 17], ""hypothesis_position"": [16, 18], ""type"": ""insertion""}]",,False
863,00863 SP 1,45:39.7,45:42.0,2.24s,ấy nãy giờ mình nói về công việc quá nhiều rồi đi,nãy giờ mình nói về công việc quá nhiều rồi đi,12,11,11,0,1,0,1,0.08333333333333333,False,[],"[{""reference"": ""ấy"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
864,00864 SP 1,45:43.0,45:44.1,1.08s,vậy thì nói về bản thân anh,vậy thì nói về bản thân anh,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
865,00865 SP 1,45:44.6,45:47.0,2.34s,này mình cũng unlearn rồi bây giờ relearn,nãy mình cũng unlearn thế bây giờ relearn,8,8,6,2,0,0,2,0.25,False,"[{""reference"": ""này"", ""hypothesis"": ""nãy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""rồi"", ""hypothesis"": ""thế"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],lỗi asr với tiêng anh,True
866,00866 SP 1,45:47.5,45:47.9,0.44s,là,bạn,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""bạn"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
867,00867 SP 1,45:48.3,45:53.5,5.22s,về cá nhân anh thì anh đã từng relearn cái gì hoặc là định relearn một điều gì chưa,về cá nhân anh thì anh đã từng relearn cái gì hoặc là định relearn một điều gì chưa,19,19,19,0,0,0,0,0.0,True,[],[],[],,False
868,00868 SP 2,45:54.6,45:55.1,0.50s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
869,00869 SP 2,45:57.3,45:58.5,1.28s,về cá nhân của anh hả,về cá nhân của anh hả,6,6,6,0,0,0,0,0.0,True,[],[],[],asr sai,True
870,00870 SP 1,46:01.1,46:01.9,0.78s,hơi lâu nha,hơi lâu nhạc,3,3,2,1,0,0,1,0.3333333333333333,False,"[{""reference"": ""nha"", ""hypothesis"": ""nhạc"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],asr sai từ cuối,True
871,00871 SP 1,46:03.2,46:03.8,0.60s,hơi lâu nha,vậy là bây giờ,3,4,0,3,0,1,4,1.3333333333333333,False,"[{""reference"": ""hơi lâu nha"", ""hypothesis"": ""là bây giờ"", ""reference_position"": [0, 3], ""hypothesis_position"": [1, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""vậy"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",asr sai,True
872,00872 SP 2,46:03.9,46:09.1,5.18s,tại vì anh anh nghĩ là nó giống như một cái practice một cái bài thực hành của mình hàng ngày rồi á,tại vì anh nghĩ là nó giống như trở thành một cái practice một cái bài thực hành của mình hàng ngày rồi á,23,24,22,0,1,2,3,0.13043478260869565,False,[],"[{""reference"": ""anh"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""trở thành"", ""reference_position"": [9, 9], ""hypothesis_position"": [8, 10], ""type"": ""insertion""}]",asr sai,True
873,00873 SP 2,46:09.7,46:14.7,4.99s,thế rồi có một cái câu chuyện gì lớn đến mức anh nói với em gái mình phải nghĩ ra ngay thì anh nghĩ là chưa có,xong rồi có một cái câu chuyện gì đó lớn đến mức mà nói ra anh gái mình phải nghĩ ra ngay thì anh nghĩ là chưa có,27,28,23,4,0,1,5,0.18518518518518517,False,"[{""reference"": ""thế"", ""hypothesis"": ""xong"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""anh"", ""hypothesis"": ""mà"", ""reference_position"": [11, 12], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}, {""reference"": ""với em"", ""hypothesis"": ""ra anh"", ""reference_position"": [13, 15], ""hypothesis_position"": [14, 16], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""đó"", ""reference_position"": [8, 8], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",,False
874,00874 SP 2,46:15.2,46:19.7,4.50s,nhưng ví dụ như có những lúc anh tự đóng khung mình thành mình là một người thế này,nhưng ví dụ như có những lúc anh tự đóng khung mình mình là một người thế này,19,18,18,0,1,0,1,0.05263157894736842,False,[],"[{""reference"": ""thành"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],asr sai,True
875,00875 SP 2,46:22.0,46:27.2,5.20s,nhưng rõ ràng trong quá trình làm việc và để đáp ứng cái nhu cầu anh cũng tự biến mình thành một người thế kia được,nhưng rõ ràng trong quá trình làm việc và để đáp ứng nhu cầu anh cũng tự biến mình thành một người thế kia được,26,25,25,0,1,0,1,0.038461538461538464,False,[],"[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],,False
876,00876 SP 2,46:28.1,46:31.0,2.82s,chẳng hạn như anh cũng hay đùa là mình là một người hướng nội,chẳng hạn như anh cũng hay đùa là mình là một người hướng nội,14,14,14,0,0,0,0,0.0,True,[],[],[],,False
877,00877 SP 2,46:32.0,46:37.8,5.80s,và khi anh nói gì rất tất cả mọi người đều ngạc nhiên mà người đó là người hướng nội người ta phải rụt rè người ta ngại giao tiếp,và khi anh nói gì rất hợp tật tất cả mọi người đều ngạc nhiên mọi người nói là người ấn độ người ta phải rụt rè người ta ngại giao tiết,30,32,25,5,0,2,7,0.23333333333333334,False,"[{""reference"": ""mà"", ""hypothesis"": ""mọi"", ""reference_position"": [13, 14], ""hypothesis_position"": [15, 16], ""type"": ""substitution""}, {""reference"": ""đó"", ""hypothesis"": ""nói"", ""reference_position"": [15, 16], ""hypothesis_position"": [17, 18], ""type"": ""substitution""}, {""reference"": ""hướng nội"", ""hypothesis"": ""ấn độ"", ""reference_position"": [18, 20], ""hypothesis_position"": [20, 22], ""type"": ""substitution""}, {""reference"": ""tiếp"", ""hypothesis"": ""tiết"", ""reference_position"": [29, 30], ""hypothesis_position"": [31, 32], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""hợp tật"", ""reference_position"": [6, 6], ""hypothesis_position"": [6, 8], ""type"": ""insertion""}]",,False
878,00878 SP 2,46:38.3,46:38.7,0.36s,đúng không,đúng không,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
879,00879 SP 2,46:39.1,46:44.4,5.26s,nhưng không hề người nói là không hề người hướng nội vẫn có đầy đủ những kỹ năng để giao tiếp một cách thuần thục,nhưng không hề người hướng đội vẫn có đầy đủ những kỹ năng để giao tiếp một cách thuần thục,25,20,19,1,5,0,6,0.24,False,"[{""reference"": ""nội"", ""hypothesis"": ""đội"", ""reference_position"": [10, 11], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]","[{""reference"": ""nói là không hề người"", ""hypothesis"": """", ""reference_position"": [4, 9], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
880,00880 SP 2,46:45.2,46:47.2,2.00s,và anh có thể giao tiếp một cách rất là thoải mái,và anh có thể giao tiếp một cách rất là thoải mái,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
