id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
859,00859 SP 2,45:24.3,45:29.4,5.08s,cho anh thêm góp ý cho anh thêm góc nhìn có thể là một người trong lĩnh vực hoặc một người ngoài lãnh vực ở có những góc nhìn khác nhau,cho anh thêm góp ý cho anh them góc nhìn có thể là một người trong lĩnh vực và một ngoại hình khu vực ở có những góc nhiên khác nhau,31,31,25,6,0,0,6,0.1935483870967742,False,"[{""reference"": ""thêm"", ""hypothesis"": ""them"", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}, {""reference"": ""hoặc"", ""hypothesis"": ""và"", ""reference_position"": [18, 19], ""hypothesis_position"": [18, 19], ""type"": ""substitution""}, {""reference"": ""người ngoài lãnh"", ""hypothesis"": ""ngoại hình khu"", ""reference_position"": [20, 23], ""hypothesis_position"": [20, 23], ""type"": ""substitution""}, {""reference"": ""nhìn"", ""hypothesis"": ""nhiên"", ""reference_position"": [28, 29], ""hypothesis_position"": [28, 29], ""type"": ""substitution""}]",[],[],,False
860,00860 SP 2,45:29.8,45:32.3,2.54s,thì anh nhớ là thỉnh thoảnh có những cái cuộc cà phê,vì anh nhớ là thỉnh thoảng có những cái cuộc cà phê,12,12,10,2,0,0,2,0.16666666666666666,False,"[{""reference"": ""thì"", ""hypothesis"": ""vì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""thoảnh"", ""hypothesis"": ""thoảng"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],,False
861,00861 SP 2,45:32.6,45:35.3,2.70s,ngẫu hứng anh em mình anh cũng đưa một vài cái sự hướng đúng không,ngẫu hứng anh em mình anh cũng đưa một vài ký đúng không,15,13,12,1,2,0,3,0.2,False,"[{""reference"": ""cái"", ""hypothesis"": ""ký"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}]","[{""reference"": ""sự hướng"", ""hypothesis"": """", ""reference_position"": [11, 13], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}]",[],thiếu backchannel,True
862,00862 SP 2,45:35.7,45:38.4,2.66s,để anh nghe để xem góc nhìn của mọi người trong ngành mà mọi người nói như sao,để anh nghe để xem góc nhìn của mọi người trong ngành mọi nói sao,18,15,15,0,3,0,3,0.16666666666666666,False,[],"[{""reference"": ""mà"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}, {""reference"": ""người"", ""hypothesis"": """", ""reference_position"": [14, 15], ""hypothesis_position"": [13, 13], ""type"": ""deletion""}, {""reference"": ""như"", ""hypothesis"": """", ""reference_position"": [16, 17], ""hypothesis_position"": [14, 14], ""type"": ""deletion""}]",[],,False
863,00863 SP 1,45:39.7,45:42.0,2.24s,ấy nãy giờ mình nói về công việc quá nhiều rồi đi,ấy nãy giờ mình nói về công việc quá nhiều rồi đi,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
864,00864 SP 1,45:43.0,45:44.1,1.08s,vậy thì nói về bản thân anh,vậy thì nói về bản thân anh,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
865,00865 SP 1,45:44.6,45:47.0,2.34s,này mình cũng unlearn rồi bây giờ relearn,nãy mình cũng ăn lên thế bây giờ rì lên,8,10,4,4,0,2,6,0.75,False,"[{""reference"": ""này"", ""hypothesis"": ""nãy"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""unlearn rồi"", ""hypothesis"": ""lên thế"", ""reference_position"": [3, 5], ""hypothesis_position"": [4, 6], ""type"": ""substitution""}, {""reference"": ""relearn"", ""hypothesis"": ""lên"", ""reference_position"": [7, 8], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""ăn"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""rì"", ""reference_position"": [7, 7], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",lỗi asr với tiêng anh,True
866,00866 SP 1,45:47.5,45:47.9,0.44s,là,và,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""là"", ""hypothesis"": ""và"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
867,00867 SP 1,45:48.3,45:53.5,5.22s,về cá nhân anh thì anh đã từng relearn cái gì hoặc là định relearn một điều gì chưa,về cá nhân anh thì anh đã từng rỉ lơn cái gì hoặc là định rỉlơn một điều gì chưa,19,20,17,2,0,1,3,0.15789473684210525,False,"[{""reference"": ""relearn"", ""hypothesis"": ""lơn"", ""reference_position"": [8, 9], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""relearn"", ""hypothesis"": ""rỉlơn"", ""reference_position"": [14, 15], ""hypothesis_position"": [15, 16], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""rỉ"", ""reference_position"": [8, 8], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",,False
868,00868 SP 2,45:54.6,45:55.1,0.50s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
869,00869 SP 2,45:57.3,45:58.5,1.28s,về cá nhân của anh hả,về cá nhân của anh nữa,6,6,5,1,0,0,1,0.16666666666666666,False,"[{""reference"": ""hả"", ""hypothesis"": ""nữa"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],asr sai,True
870,00870 SP 1,46:01.1,46:01.9,0.78s,hơi lâu nha,hơi lâu nhạc,3,3,2,1,0,0,1,0.3333333333333333,False,"[{""reference"": ""nha"", ""hypothesis"": ""nhạc"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],asr sai từ cuối,True
871,00871 SP 1,46:03.2,46:03.8,0.60s,hơi lâu nha,và giao nhặt,3,3,0,3,0,0,3,1.0,False,"[{""reference"": ""hơi lâu nha"", ""hypothesis"": ""và giao nhặt"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]",[],[],asr sai,True
872,00872 SP 2,46:03.9,46:09.1,5.18s,tại vì anh anh nghĩ là nó giống như một cái practice một cái bài thực hành của mình hàng ngày rồi á,tại vì anh nghĩ là nó giống như trở thành một cái bài thực hành của mình hàng ngày rồi á,23,21,19,2,2,0,4,0.17391304347826086,False,"[{""reference"": ""một cái"", ""hypothesis"": ""trở thành"", ""reference_position"": [9, 11], ""hypothesis_position"": [8, 10], ""type"": ""substitution""}]","[{""reference"": ""anh"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}, {""reference"": ""practice"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [10, 10], ""type"": ""deletion""}]",[],asr sai,True
873,00873 SP 2,46:09.7,46:14.7,4.99s,thế rồi có một cái câu chuyện gì lớn đến mức anh nói với em gái mình phải nghĩ ra ngay thì anh nghĩ là chưa có,xong rồi có một cái câu chuyện gì đó lớn đến mức mà nói ra cái mình phải nghĩ ra ngay thì anh nghĩ là là chưa có,27,28,22,4,1,2,7,0.25925925925925924,False,"[{""reference"": ""thế"", ""hypothesis"": ""xong"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""anh"", ""hypothesis"": ""mà"", ""reference_position"": [11, 12], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}, {""reference"": ""với em"", ""hypothesis"": ""ra cái"", ""reference_position"": [13, 15], ""hypothesis_position"": [14, 16], ""type"": ""substitution""}]","[{""reference"": ""gái"", ""hypothesis"": """", ""reference_position"": [15, 16], ""hypothesis_position"": [16, 16], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""đó"", ""reference_position"": [8, 8], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""là"", ""reference_position"": [24, 24], ""hypothesis_position"": [24, 25], ""type"": ""insertion""}]",,False
874,00874 SP 2,46:15.2,46:19.7,4.50s,nhưng ví dụ như có những lúc anh tự đóng khung mình thành mình là một người thế này,nhưng ví dụ như có những lúc anh tự đóng khung mình là một người thế này,19,17,17,0,2,0,2,0.10526315789473684,False,[],"[{""reference"": ""thành mình"", ""hypothesis"": """", ""reference_position"": [12, 14], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],asr sai,True
875,00875 SP 2,46:22.0,46:27.2,5.20s,nhưng rõ ràng trong quá trình làm việc và để đáp ứng cái nhu cầu anh cũng tự biến mình thành một người thế kia được,nhưng rõ ràng là trong quá trình làm việc và để đáp ứng cái nhu cầu anh cũng tự biến mình thành một người thế kia được,26,27,26,0,0,1,1,0.038461538461538464,False,[],[],"[{""reference"": """", ""hypothesis"": ""là"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}]",,False
876,00876 SP 2,46:28.1,46:31.0,2.82s,chẳng hạn như anh cũng hay đùa là mình là một người hướng nội,chẳng hạn như anh cũng hay đùa là mình là một người hướng nội,14,14,14,0,0,0,0,0.0,True,[],[],[],,False
877,00877 SP 2,46:32.0,46:37.8,5.80s,và khi anh nói gì rất tất cả mọi người đều ngạc nhiên mà người đó là người hướng nội người ta phải rụt rè người ta ngại giao tiếp,và khi anh nói gì rất tất cả mọi người đều ngạc nhiên là mọi đã là người ấn độ người ta phải rụt rè người te ngại giao tiếp,30,30,24,6,0,0,6,0.2,False,"[{""reference"": ""mà người đó"", ""hypothesis"": ""là mọi đã"", ""reference_position"": [13, 16], ""hypothesis_position"": [13, 16], ""type"": ""substitution""}, {""reference"": ""hướng nội"", ""hypothesis"": ""ấn độ"", ""reference_position"": [18, 20], ""hypothesis_position"": [18, 20], ""type"": ""substitution""}, {""reference"": ""ta"", ""hypothesis"": ""te"", ""reference_position"": [26, 27], ""hypothesis_position"": [26, 27], ""type"": ""substitution""}]",[],[],,False
878,00878 SP 2,46:38.3,46:38.7,0.36s,đúng không,đúng không,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
879,00879 SP 2,46:39.1,46:44.4,5.26s,nhưng không hề người nói là không hề người hướng nội vẫn có đầy đủ những kỹ năng để giao tiếp một cách thuần thục,nhưng không hề nói là không hền người người hướng nội vẫn có đầy đủ những kỹ năng để giao tiếp một cách thuần thục,25,25,23,1,1,1,3,0.12,False,"[{""reference"": ""hề"", ""hypothesis"": ""người"", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}]","[{""reference"": ""người"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""hền"", ""reference_position"": [7, 7], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}]",,False
880,00880 SP 2,46:45.2,46:47.2,2.00s,và anh có thể giao tiếp một cách rất là thoải mái,và anh có thể giao tiếp một cách rất là thoải mái,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
881,00881 SP 2,46:47.7,46:48.8,1.12s,nhưng vẫn là người hướng nội,nhưng anh vẫn là người hướng nội,6,7,6,0,0,1,1,0.16666666666666666,False,[],[],"[{""reference"": """", ""hypothesis"": ""anh"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",qwen tinh chỉnh sai,True
882,00882 SP 2,46:49.3,46:50.0,0.66s,anh vẫn là người,anh vẫn là người,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
883,00883 SP 2,46:50.6,46:51.1,0.54s,tự,từ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""tự"", ""hypothesis"": ""từ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với từ đoạn ngắn,True
884,00884 SP 2,46:51.5,46:52.5,1.02s,tái tạo năng lượng,tái tạo năng lượng,4,4,4,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh sai,True
885,00885 SP 2,46:53.2,46:55.4,2.20s,bằng bản thân mình chứ không phải tái tạo năng lượng thông qua việc gặp,bằng bản thân mình chứ không phải tái tạo năng lượng thông qua việc gặp,15,15,15,0,0,0,0,0.0,True,[],[],[],,False
886,00886 SP 2,46:55.8,46:57.4,1.56s,người khác thì đó là người hướng nội,người khác thì đó là người hướng nội,8,8,8,0,0,0,0,0.0,True,[],[],[],,False
887,00887 SP 2,46:58.0,47:02.0,4.04s,nhưng trong quá trình mà anh tự định nghĩa bản thân anh hướng rồi ở giai đoạn ngày trước,nhưng trong quá trình mà anh tự định nghĩa bản thân anh hướng nội ở giai đoạn ngày trước,19,19,18,1,0,0,1,0.05263157894736842,False,"[{""reference"": ""rồi"", ""hypothesis"": ""nội"", ""reference_position"": [13, 14], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]",[],[],,False
888,00888 SP 2,47:02.4,47:03.1,0.72s,anh cũng nghĩ,anh cũng nghĩ,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
889,00889 SP 2,47:03.6,47:07.5,3.98s,là thôi tôi hướng nội đi hết giờ làm cho tôi về nhà đi đừng cho tôi gặp ai hết rồi tôi không muốn gặp,là thôi tui hướng nội đi hết giờ làm cho tua về nhà đi đừng cho tao gặp ai hết á tôi không muốn gặ,25,25,20,5,0,0,5,0.2,False,"[{""reference"": ""tôi"", ""hypothesis"": ""tui"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}, {""reference"": ""tôi"", ""hypothesis"": ""tua"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}, {""reference"": ""tôi"", ""hypothesis"": ""tao"", ""reference_position"": [16, 17], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}, {""reference"": ""rồi"", ""hypothesis"": ""á"", ""reference_position"": [20, 21], ""hypothesis_position"": [20, 21], ""type"": ""substitution""}, {""reference"": ""gặp"", ""hypothesis"": ""gặ"", ""reference_position"": [24, 25], ""hypothesis_position"": [24, 25], ""type"": ""substitution""}]",[],[],,False
890,00890 SP 2,47:09.0,47:13.1,4.04s,nhưng mà anh ấy là khi mình tự đóng khung mình trong cái suy nghĩ đó mình tự hạn chế cơ hội,nhưng mà anh ấy là khi mình tự đóng khuôn mình trong cái suy nghĩ đó mình thự hạn chế cơ hội,22,22,20,2,0,0,2,0.09090909090909091,False,"[{""reference"": ""khung"", ""hypothesis"": ""khuôn"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""tự"", ""hypothesis"": ""thự"", ""reference_position"": [17, 18], ""hypothesis_position"": [17, 18], ""type"": ""substitution""}]",[],[],,False
891,00891 SP 2,47:13.5,47:14.9,1.38s,về cái điều kiện học hỏi của mình đi,về cái điều kiện học hỏi của mình đi,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
892,00892 SP 2,47:15.5,47:17.8,2.32s,thì trong quá trình anh đi làm xong anh phải gặp anh tiếp xúc,thì trong quá trình anh đi làm xong anh phải gặp anh tiếp xúc,14,14,14,0,0,0,0,0.0,True,[],[],[],,False
893,00893 SP 2,47:18.1,47:20.7,2.52s,và vì cái công việc này anh cũng phải gặp rất nhiều người thì anh thấy là,tại vì cái công việc này anh cũng phải gặp rất nhiều người thì anh thấy là,17,17,16,1,0,0,1,0.058823529411764705,False,"[{""reference"": ""và"", ""hypothesis"": ""tại"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
894,00894 SP 2,47:21.7,47:23.1,1.46s,ồ cái việc gặp người khác hay quá,ồ cái việc gặp người khác hay quá,8,8,8,0,0,0,0,0.0,True,[],[],[],,False
895,00895 SP 2,47:24.3,47:27.5,3.19s,tại vì nó giúp cho mình không bị ở lâu trong một cái dòng suy nghĩ,tại vì nó giúp cho mình không bị ở lâu trong một cái dòng suy nghĩ,16,16,16,0,0,0,0,0.0,True,[],[],[],,False
896,00896 SP 2,47:28.5,47:30.0,1.56s,cho nên là anh lại tiếp tục khuyến khích,cho nên là anh lại tiếp tục khuyến khích,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
897,00897 SP 2,47:31.2,47:35.2,3.99s,mọi người đi ra ngoài gặp người này người kia là vì gặp người này ngồi kia mang về cho mình rất là nhiều cái,mọi người đi ra ngoài gặp người này người kia tại vì sẽ gặ p người này ngồi kia mang về cho mình rất là nhiều cái,25,27,23,2,0,2,4,0.16,False,"[{""reference"": ""là"", ""hypothesis"": ""tại"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}, {""reference"": ""gặp"", ""hypothesis"": ""p"", ""reference_position"": [12, 13], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""sẽ gặ"", ""reference_position"": [12, 12], ""hypothesis_position"": [12, 14], ""type"": ""insertion""}]",,False
